uniprot_id	refseq_id	fam_age	len_age	rate
A0PJY2	NM_001024613.2/NM_001160264.1/XM_005250337.1	940.0	934.612751370012	0.00352536063829787
A0PJZ3	NM_001080393.1	940.0	264.1809708565	0.0027679085106383
A0PK00	NM_001080825.2	937.457142857143	239.174690253926	0.00285416780957606
A0PK05	NM_001123376.1	442.35	81.9787665068157	0.00686383406804567
A0T4C8	NM_001204158.2/NM_001204159.2/NM_001204160.2/NM_020126.4	940.0	NA	NA
A0ZSE6	NA	91.4714285714286	91.4714285714286	0
A0ZTA0	NA	1422.36666666667	300.232348700024	0.00208482247896698
A1A4F0	NM_001099777.3/NM_001130001.2/NM_001130002.2/NM_001243729.1	41.5769230769231	41.5769230769231	0.00224841073080481
A1A4S6	NM_024605.3	940.0	241.981808493289	0.00224376382978723
A1A4T9	NM_001134656.1/NM_207404.3	940.0	NA	NA
A1A4Y4	NM_001145805.1	8.29354838709677	8.29354838709677	0
A1A519	NM_001163991.1/NM_182761.3	164.495	NA	NA
A1A580	NM_181624.1	14.85	14.85	0.00689952861952862
A1A5B0	NA	722.5	110.951737184433	0.00310875570934256
A1A5B4	NM_001012302.2/XM_005252886.1	940.0	145.787843138364	0.00449735425531915
A1A5C7	NM_001286455.1/NM_001286456.1/NM_015482.1/NM_021945.6	442.35	NA	NA
A1A5D9	NM_001103175.1/XM_005255135.2	442.35	402.542727625545	0.00459643721035379
A1E959	NM_017855.3	164.495	109.757515406266	0.00677455241800663
A1IGU5	NM_001001669.2/XM_005268447.2	442.35	45.9346857844664	0.00442514072566972
A1KXE4	NM_001009993.2/XM_005263591.2	442.35	298.676859073554	0.00168117780038431
A1KY36	NA	2535.8	2437.66335385919	0.00895885716539159
A1KZ92	NM_144651.4	940.0	277.730738916635	0.00413970106382979
A1L0T0	NM_006844.4/XM_005259717.2	2535.8	209.590552492601	0.00132160974840287
A1L157	NM_001080509.2	940.0	804.097286053694	0.00650078723404255
A1L167	NM_001145161.2	940.0	829.081455304597	0.00294233829787234
A1L168	NM_001009612.2	100.757894736842	42.0664210526315	0.00220543512327622
A1L188	NM_001086521.1	314.52	287.347428711139	0.00444745962100979
A1L190	NM_001123225.1	100.145	100.145	0.0016106445653802
A1L1A6	NM_001205280.1	100.757894736842	100.757894736842	0.0105764020058504
A1L383	NM_199000.2	788.269565217391	317.520834955144	0.00321146484870548
A1L3X0	NM_001104558.1/NM_024930.2/XM_005248606.2	1422.36666666667	NA	NA
A1L3Y1	NM_001146261.2	907.777777777778	NA	NA
A1L443	NM_017561.1	314.52	144.938554951611	0.00514772351519776
A1L453	NM_183062.2	2535.8	2152.68679464732	0.00124439230223204
A1L497	NA	442.35	NA	NA
A1L4H1	NM_001144950.1/NM_001195267.1	164.495	111.380459167146	0.00436838201769051
A1L4K1	NM_001007122.3/XM_005272425.2/XM_005272426.2	442.35	255.194782199745	0.00705562337515542
A1L4L8	NM_001029869.1	907.777777777778	160.954055113916	0.00300970685434516
A1X283	NM_001017995.2	722.5	59.1041465863258	0.00457191418685121
A1XBS5	NM_001283034.1/NM_145269.4	940.0	NA	NA
A1YPR0	NM_001039360.2/XM_005258227.1/XM_005258229.2/XM_005258230.2	442.35	48.8614858072564	0.00307493839719679
A2A274	NA	3556.3	721.609393645822	0.000679304614346371
A2A284	NA	937.457142857143	221.432771311475	0.00284259608058273
A2A288	NM_207360.2	940.0	234.039001273498	0.000540309574468085
A2A2F6	NA	100.757894736842	NA	NA
A2A2G4	XM_005270788.1	1422.36666666667	NA	NA
A2A2K8	NA	937.457142857143	137.036833681035	0.00307155161378806
A2A2Q9	NA	1387.53571428571	NA	NA
A2A2V5	NM_203451.2	442.35	137.684215779757	0.00319162427941675
A2A2Z9	NA	41.5769230769231	3.24796741038709	0.0115537650323774
A2A3G9	NA	1530.3	966.600207979844	0.00242236816310527
A2A3K3	NA	442.35	142.625875994007	0.00204982706002035
A2A3L6	NM_001105669.2	907.777777777778	784.875381456144	0.00401435361077111
A2A3Q1	NA	91.4714285714286	91.4714285714286	0.00980591441511791
A2A6U7	NA	2535.8	2535.8	5.06116412966322e-005
A2AAT5	NA	361.764285714286	NA	NA
A2AAU0	NM_001113182.2/NM_001199455.1/NM_001199456.1/NM_005104.3	940.0	NA	NA
A2AB23	NA	752.8	752.8	0.00104865967056323
A2ABF9	XM_005248824.2/XM_005272767.2/XM_005274913.2/XM_005275343.2	752.8	NA	NA
A2ABL4	NA	788.269565217391	NA	NA
A2ABN6	NA	940.0	64.5856707575869	0.00265644361702128
A2ADX3	XM_005249051.2/XM_005272807.2/XM_005274855.2/XM_005275546.2	442.35	NA	NA
A2AEA4	NA	442.35	128.778056528303	0.0107635120425003
A2BFH1	NM_001123068.1	3556.3	3542.3087240699	0.00214607878975339
A2CJ06	NM_001093730.1	100.145	11.5804232873583	0.00567854610814319
A2IXV5	NM_001080978.2/NM_001278403.1/NM_001278404.1/NM_001278405.1/NM_005874.3	170.488235294118	151.685552363413	0.0406367042749197
A2J1M2	NA	442.35	243.072921302279	0.00710557251045552
A2J1M5	NA	442.35	277.614393141921	0.00710557251045552
A2J1M7	NA	442.35	261.311197642535	0.00710557251045552
A2J1N0	NA	442.35	274.937624255413	0.00710557251045552
A2J1N1	NA	442.35	273.443094960446	0.00710557251045552
A2J1N2	NA	442.35	278.107922405371	0.00710557251045552
A2J1N3	NA	442.35	280.356687100129	0.00710557251045552
A2J1N4	NA	442.35	270.611575372687	0.00710557251045552
A2J1N8	NA	442.35	270.151505720319	0.00710557251045552
A2MYC9	NA	442.35	359.711793647003	0.016563671301006
A2MYD3	NA	442.35	364.993008018015	0.016563671301006
A2MYD5	NA	442.35	361.286860895971	0.016563671301006
A2MYE1	NA	442.35	440.004001023576	0.016563671301006
A2N0T4	NA	442.35	356.99592628195	0.00710557251045552
A2N192	NA	442.35	280.356687100129	0.00710557251045552
A2NJV5	NA	442.35	397.792319492306	0.016563671301006
A2NU33	NA	91.4714285714286	79.3345523110012	0.00485245509917226
A2NUT3	NA	442.35	277.051156355385	0.00710557251045552
A2NUW5	NA	170.488235294118	22.3570060336851	0.00862654832142979
A2NXD2	NA	442.35	441.48549394384	0.016563671301006
A2PYH4	NM_001017975.3	907.777777777778	378.564306527237	0.00237581052631579
A2Q0V1	NM_003060.3/XM_005272055.2	788.269565217391	NA	NA
A2RQD9	NA	1229.64545454545	NA	NA
A2RRD8	NM_207333.2	940.0	NA	NA
A2RRH1	NA	2535.8	278.855322063486	0.000939182900859689
A2RRL7	NM_001085429.1/XM_005250167.1	314.52	206.415796299303	0.00451732163296452
A2RTX5	NM_152334.2	3556.3	1018.18084693362	0.00122822062255715
A2RTY3	NM_152781.2/XM_005257956.1/XM_005278234.1	100.145	56.6932829596053	0.00894291277647411
A2RTY8	NA	907.777777777778	174.161135939826	0.00191454565483476
A2RU14	NM_001080546.2/NM_001258238.1/NM_001258239.1/NM_001258240.1/NM_001258241.1/NM_001258242.1/NM_001258243.1/NM_001258244.1/NM_001258245.1/NM_001258246.1/NM_001258247.1	722.5	495.091796769349	0.00311306989619377
A2RU37	NM_001001709.2	92.3975	64.4555289042687	0.00679108200979464
A2RU48	NM_001013698.2	314.52	93.1945799990997	0.00250707109245835
A2RU54	NM_005519.1/XM_005269743.2	937.457142857143	916.332232981317	0.21732073352077
A2RU56	NA	14.85	14.0669751717423	0.00510377104377104
A2RU67	NM_020853.1	442.35	40.1646635631871	0.0051737312083192
A2RUB6	NM_001012506.4/NM_001141947.1	314.52	NA	NA
A2RUH7	NM_001010985.2	722.5	233.228071591521	0.00237296747404844
A2RUQ5	NM_207454.2	92.3975	45.6682533747362	0.00677922021699722
A2RUR9	NM_014695.1	164.495	NA	NA
A2RUS2	NM_014957.2	442.35	34.1668243847927	0.00310946083418108
A2RUT3	NM_001008269.1	164.495	93.7480904554365	0.00957285023860907
A2VCK2	NM_001099434.1	722.5	96.1833902367559	0.00456306297577855
A2VCQ3	NA	907.777777777778	338.729378204579	0.00310787405140759
A2VDF1	NA	442.35	NA	NA
A2VEC9	NM_198455.2	442.35	47.5147780727226	0.00273615462868769
A3E0Z5	NA	937.457142857143	187.359608249252	0.00333603197098534
A3KFT3	NM_001004690.1	442.35	300.158028984317	0.00465916129761501
A3KN83	NM_001167856.1/NM_018183.3/XM_005253572.1/XM_005253573.2/XM_005253575.1/XM_005253576.1	1387.53571428571	296.016751199221	0.0020023679184577
A3QJZ6	NM_001100631.1	100.757894736842	19.4824516268022	0.0279138145685333
A4CYL7	NA	1422.36666666667	1171.01369497216	0.00415806285299148
A4D0T2	NM_001024607.1	100.757894736842	61.7244553554705	0.00311719494358546
A4D0T4	NA	442.35	161.076776089861	0.00504600429524132
A4D0Y5	NM_001024603.1	41.5769230769231	41.5769230769231	0.00462232377428307
A4D0Z6	NM_000883.3/NM_001102605.1/NM_001142573.1/NM_001142574.1/NM_001142575.1/NM_001142576.1/NM_183243.2/XM_005250314.1	2535.8	639.753043302406	0.00131038962063254
A4D104	NA	442.35	240.081733797136	0.00385413812591839
A4D126	NM_001101417.3/NM_001101426.3	857.8	493.622126403277	0.00312591979482397
A4D137	NA	361.764285714286	NA	NA
A4D161	NM_001127364.1/NM_001127365.1/NM_199136.3	940.0	306.627783111021	0.00191993617021277
A4D174	NM_001145531.1	8.29354838709677	8.29354838709677	0
A4D193	NA	8.29354838709677	8.29354838709677	0
A4D1A0	NA	8.29354838709677	8.29354838709677	0
A4D1C8	NA	41.5769230769231	41.5769230769231	0.00450622571692877
A4D1E1	NM_181646.2	361.764285714286	126.342425122256	0.00389688826584003
A4D1F3	NA	361.764285714286	NA	NA
A4D1K4	NA	940.0	NA	NA
A4D1N5	NA	100.757894736842	100.757894736842	0.0118175553698287
A4D1P0	NA	3556.3	1987.83732789435	0.000514472907235047
A4D1P4	NA	8.29354838709677	8.29354838709677	0
A4D1S0	NM_198508.2	164.495	65.0895020704275	0.005395829660476
A4D1T9	NM_001008270.2	2535.8	1468.97853801901	0.00124439230223204
A4D1U4	NM_001080392.1	940.0	514.274767872229	0.00123110319148936
A4D1W8	NA	442.35	92.8062488815855	0.00264370295015259
A4D1Y7	NA	8.29354838709677	8.29354838709677	0
A4D1Z4	NA	164.495	164.495	0.00230030700021277
A4D211	NA	442.35	3.4467588476054	0.00552850683847632
A4D213	NA	907.777777777778	NA	NA
A4D218	NA	442.35	48.1315024124564	0.00254048377981237
A4D226	NA	100.757894736842	52.2942827087049	0.0029646212912662
A4D248	NA	8.29354838709677	8.29354838709677	0.00569249708284714
A4D250	NA	8.29354838709677	8.29354838709677	0.00140880591209646
A4D251	NA	8.29354838709677	8.29354838709677	0.00475417736289382
A4D263	NA	92.3975	92.3975	0.00419431261668335
A4D2B4	NA	907.777777777778	417.310950133462	0.00109191260709914
A4D2F6	NA	1387.53571428571	628.440699771102	0.00316586517721553
A4D2G3	NM_001004488.1	442.35	339.526053042122	0.00465916129761501
A4D2L5	NA	8.29354838709677	8.29354838709677	0
A4D2M2	NA	41.5769230769231	41.5769230769231	0.00424723589269195
A4D2M9	XM_005249542.1/XM_005249543.1	940.0	NA	NA
A4D2N6	NA	442.35	NA	NA
A4D2P0	NM_018890.3	1422.36666666667	1417.14907986312	0.00243769070328794
A4D2P6	NM_001145118.1	722.5	472.722497393167	0.00356171903114187
A4D2Q0	NA	722.5	376.568639991764	0.00347261176470588
A4D997	NA	361.764285714286	185.285383530319	0.00228244752897506
A4FU15	NA	442.35	408.349627119468	0.00444646772917373
A4FU69	NM_001145053.1/NM_198529.3	314.52	200.678130336221	0.00292272987409386
A4FU71	NM_199070.1/NM_199073.1/NM_199074.1	2535.8	NA	NA
A4FUW4	NM_001161580.1/NM_001161581.1/NM_015426.4	1387.53571428571	549.384000376265	0.00157938637358112
A4FVA9	NA	1422.36666666667	730.109950896989	0.00307772257505096
A4IF30	NM_001206920.1	442.35	207.872686274602	0.00524523567310953
A4L733	NA	1422.36666666667	NA	NA
A4PB32	NA	41.5769230769231	41.5769230769231	0.0249293339500462
A4PBF7	NA	722.5	262.870864930664	0.0023283446366782
A4PIV7	NA	442.35	113.675595642022	0.00164274443314118
A4QMS7	NM_001089584.2	752.8	417.561552277945	0.00182595908607864
A4QN01	NA	92.3975	NA	NA
A4QN25	NM_001143988.1	100.757894736842	46.0950240431991	0.0285845690555788
A4QPB2	NM_001135772.1/NM_182492.2	907.777777777778	487.191329355189	0.00167794149326805
A4QPH0	NA	2535.8	1140.16467203604	0.00216163301522202
A4QPH4	NA	1387.53571428571	216.933923107216	0.00123371310905769
A5A3E0	NM_001099771.2	14.85	11.7085798533272	0.00985602693602694
A5D8T8	NM_001136214.2/NM_001271197.1/NM_182619.3/XM_005255934.1	442.35	72.0073753269427	0.00298061037639878
A5D8V6	NM_017966.4/XM_005274077.1/XM_005274078.1/XM_005274079.1	442.35	150.300369228693	0.00535845145246976
A5D8V7	NM_145045.4	1229.64545454545	55.8933561262623	0.0025004012242997
A5HML1	NA	442.35	103.303673239325	0.0019964846840737
A5JGZ4	NA	940.0	115.293702888117	0.00299099680851064
A5JHP3	NM_053283.2/XM_005268627.1	92.3975	NA	NA
A5JJ20	NM_001134742.1	937.457142857143	541.473409612734	0.00215223705464631
A5LHX3	NM_001099780.1	1530.3	288.70912176462	0.00181709468731621
A5LIN1	NA	27.7617647058824	16.4590227302856	0.046331564784405
A5PKU7	NM_018488.2	907.777777777778	641.582009177502	0.00297852521419829
A5PKW4	NM_001270965.1/NM_001270966.1/NM_002779.4	442.35	49.0860516315063	0.00334261783655476
A5PL00	NM_000256.3	722.5	121.135771359975	0.00344129688581315
A5PL32	NA	314.52	NA	NA
A5PL33	NM_032534.2	164.495	57.1946871337906	0.00704676737894769
A5PLL1	NM_001004441.2	442.35	129.61594413428	0.00468604724765457
A5PLN7	NM_001006655.2/NM_015398.2/XM_005262904.2/XM_005262905.2/XM_005262906.2	361.764285714286	57.7635478574061	0.00230298299998025
A5YM69	NM_001003702.2	91.4714285714286	91.4714285714286	0.00802600343588942
A6BM72	NM_032445.2	940.0	372.964414943287	0.00362671382978723
A6H8M9	NM_001007540.2	92.3975	92.3975	0.00433143753889445
A6H8V9	NA	442.35	49.3812885183534	0.00209289476658754
A6H8X0	NA	442.35	442.064447350422	0.00434982706002035
A6H8Z2	NM_001012446.3	722.5	253.586383469711	0.00214624775086505
A6MW40	NA	314.52	80.6151537493973	0.00509508775276612
A6NBZ8	NA	361.764285714286	NA	NA
A6NC00	NA	940.0	287.75251625807	0.00434873936170213
A6NC42	NM_001025290.2	100.757894736842	62.5417864582358	0.0150709183033849
A6NC48	NA	442.35	19.4374352951215	0.00603988922798689
A6NC57	NM_001277333.1/XM_003959949.1	442.35	73.885268125478	0.00360232621227535
A6NC86	NM_001193621.1/NM_001193622.1/XM_005258931.1	361.764285714286	2.05222854702734	0.00306075266057219
A6NCC3	NM_001277308.1	442.35	161.417249170926	0.00779773934667119
A6NCD1	NA	164.495	55.0285835515832	0.0158060123408006
A6NCD4	NM_001130446.2	170.488235294118	58.7859673091959	0.00180782562191629
A6NCD9	NA	940.0	NA	NA
A6NCE0	NA	100.145	84.0619406705704	0.00297720305556942
A6NCE7	NM_001085481.1	1530.3	403.658244626815	0.00288769456969222
A6NCF5	NM_001109997.2	442.35	145.223847180052	0.00199481632191703
A6NCI0	NA	442.35	NA	NA
A6NCI5	NA	8.29354838709677	8.29354838709677	0.00144172306495527
A6NCJ1	NM_001135580.1	170.488235294118	68.9832039759911	0.00612103232929647
A6NCK0	NM_001018159.1/NM_001018160.1/NM_001286500.1/NM_003905.3	1422.36666666667	NA	NA
A6NCL1	NM_001146686.2	442.35	217.825155063806	0.0043437504238725
A6NCL2	NM_001195520.1	100.145	28.789097666892	0.0116185131559239
A6NCL7	NM_001164440.1	442.35	76.4276071003209	0.00379073132135187
A6NCM5	NM_001282468.1	442.35	159.597106786794	0.00779773934667119
A6NCN2	NA	442.35	258.479315381187	0.00371034248897932
A6NCN8	NA	164.495	76.3892085898093	0.0083400589683577
A6NCQ8	NA	442.35	NA	NA
A6NCQ9	NM_001146684.2	442.35	155.884640290791	0.00726106024641121
A6NCS4	NM_001136271.2	937.457142857143	919.908998701591	0.21732073352077
A6NCS6	NM_001144994.1	92.3975	54.0450671762729	0.00133160529235098
A6NCV1	NM_001005490.1	788.269565217391	603.671475196339	0.00853578559530507
A6NCW0	NM_001256871.1	907.777777777778	319.905776726626	0.00215419791921665
A6NCW7	NM_001256874.1	907.777777777778	319.539145610513	0.00215419791921665
A6ND01	NM_001199206.1	940.0	339.121917332916	0.00280725531914894
A6ND05	NA	937.457142857143	NA	NA
A6ND36	NM_001039999.2	442.35	25.7773081764118	0.00705189103650955
A6ND48	NM_001004734.1/XM_005273132.1	788.269565217391	645.362900637542	0.00853578559530507
A6ND70	NA	940.0	NA	NA
A6ND86	NA	2535.8	2233.7619909955	0.00124439230223204
A6ND91	NM_001024656.2/NM_001114598.1	937.457142857143	151.776872464589	0.00266526104050471
A6NDB9	NM_001145028.1	100.145	27.2884515186627	0.0079952369064856
A6NDG6	NM_001042371.2	1530.3	663.115933080327	0.00223638371561132
A6NDH6	NM_001005515.1	788.269565217391	670.811216875396	0.00853578559530507
A6NDI0	NM_001206626.1	164.495	63.4983694864623	0.0158060123408006
A6NDJ8	NA	3556.3	3262.94436583353	0.00285673593341394
A6NDK9	NM_001164404.1	442.35	194.977735421738	0.00779773934667119
A6NDL8	NM_001005519.2	788.269565217391	582.936112858176	0.00853578559530507
A6NDN3	NM_018652.4	442.35	194.97747893722	0.00779773934667119
A6NDN8	NA	8.29354838709677	8.29354838709677	0
A6NDP1	NA	442.35	243.358722146932	0.00710557251045552
A6NDP7	NM_001145113.2	442.35	117.372582142242	0.00688184243246298
A6NDQ2	NA	164.495	NA	NA
A6NDS4	NM_001001417.5	907.777777777778	415.629897529617	0.00223869106487148
A6NDU8	NM_175921.4	442.35	46.4870672692712	0.0046408002712784
A6NDX4	NA	14.85	2.27860448630019	0.0100526599326599
A6NDZ8	NM_001164419.1	937.457142857143	565.62769756927	0.00335229511444333
A6NE01	NM_001145475.1	100.145	29.0888892683792	0.000707843626741225
A6NE02	NM_001080466.1	442.35	68.044437969248	0.00248937492935458
A6NE05	NA	3556.3	NA	NA
A6NE09	NA	1530.3	783.756523495923	0.00207375351238319
A6NE21	NA	100.757894736842	33.3199994831995	0.0224791020685332
A6NE52	NA	100.145	21.2687306247472	0.00440418393329672
A6NE82	NM_001164425.1	937.457142857143	567.388490447931	0.00335229511444333
A6NEA5	NM_001282321.1/XM_001715369.2	14.85	4.74886007111483	0.0102323905723906
A6NEC2	NA	1387.53571428571	1387.53571428571	0.00157221682839567
A6NED2	NM_001017919.1/NM_033544.2	442.35	187.325003937009	0.00612964394710071
A6NEE1	NM_001161498.1	442.35	330.135338063151	0.00187034248897932
A6NEF3	NA	442.35	NA	NA
A6NEH6	NM_001145051.2	314.52	46.4736740126747	0.00809041078468778
A6NEH8	NA	91.4714285714286	59.8015703605788	0.00567682180228018
A6NEK1	NM_001080523.1	314.52	314.519805104995	0.00510924583492306
A6NEL2	NM_001029870.1	164.495	62.5100933695875	0.00487188060427369
A6NEM1	NM_001282503.1/NM_198181.2/XM_005254396.2	442.35	147.832674901307	0.00779773934667119
A6NEQ2	NM_175885.3	442.35	66.4506395307287	0.00336002938849327
A6NES4	NA	170.488235294118	NA	NA
A6NET4	NM_001005516.1	788.269565217391	676.427992955059	0.00853578559530507
A6NEV1	NM_001134659.1	100.757894736842	41.3139304914115	0.0240484778520686
A6NEV3	NA	788.269565217391	272.502848637198	0.00264587406647472
A6NEW5	NA	752.8	NA	NA
A6NEW6	NA	100.757894736842	33.3200884546855	0.0224791020685332
A6NF00	NA	722.5	150.933384828492	0.00407391820069204
A6NF02	NA	27.7617647058824	26.3603891627511	0.0436920351732174
A6NF06	NA	8.29354838709677	8.29354838709677	0.00324517308440296
A6NF26	NA	2535.8	1134.88543931108	0.00138913952204433
A6NF36	NM_001282544.1	164.495	32.5272872576121	0.00426271923158759
A6NF79	NA	940.0	NA	NA
A6NF89	NM_001005493.1	788.269565217391	597.822321062653	0.00853578559530507
A6NFB4	NA	442.35	NA	NA
A6NFD8	NM_001029887.1/XM_005262990.1	442.35	78.6549283487084	0.00137020232847293
A6NFE3	NA	907.777777777778	133.346874144169	0.00219690110159119
A6NFH5	NM_001105281.1/XM_005251285.2	937.457142857143	404.236780562968	0.00436851010331901
A6NFK2	NM_001080516.1	857.8	577.988305079229	0.00355119608300303
A6NFM0	NA	3556.3	1310.33878765524	0.00110264460253634
A6NFN2	NA	937.457142857143	NA	NA
A6NFN5	XM_005258652.2	164.495	96.4073612927574	0.00631255053345087
A6NFQ2	NM_001130025.1/NM_001130026.2/NM_173678.2	442.35	102.034433686077	0.00578175200632983
A6NFQ7	NM_001012728.1	100.757894736842	28.1433155394508	0.0131893386961973
A6NFR6	NM_001142306.1	27.7617647058824	27.7617647058824	0
A6NFR9	NA	100.757894736842	18.7765758433914	0.0279138145685333
A6NFT4	NM_001144872.1/XM_005253879.2	1229.64545454545	1116.87456570317	0.00236870391317528
A6NFU0	NA	442.35	88.0762905101161	0.00560197581100938
A6NFU8	NM_001102612.2/NM_001167902.1	940.0	94.4188619815034	0.00292776489361702
A6NFV8	NA	442.35	NA	NA
A6NFX8	NA	1530.3	488.301711195666	0.00151681565706071
A6NFY4	NM_001142645.1	442.35	442.35	0.00768393805809879
A6NFZ4	NM_001029888.1	100.757894736842	46.8932476264896	0.0220334496447974
A6NG13	NM_001277353.1	940.0	NA	NA
A6NG64	NA	1184.5	358.127539166251	0.00257083832840861
A6NGA9	NM_001080462.1	164.495	98.8114011353312	0.0109963889479923
A6NGB7	NM_001190844.1	164.495	110.128163803418	0.00659561688805131
A6NGB9	NM_001080529.2/XM_005249822.2	164.495	130.869150507199	0.00329722483966078
A6NGC4	NM_001164407.1	722.5	115.277444954541	0.0047153508650519
A6NGD5	NA	100.145	33.98625505176	0.0195582205801588
A6NGE7	NM_001105577.1	3556.3	1571.9271862414	0.00116957933807609
A6NGG3	NM_001271829.1	100.145	54.758468261328	0.00205560936641869
A6NGG8	NM_001029883.2	314.52	106.357944987872	0.0040842553732672
A6NGH8	NM_001271700.1	442.35	354.320156831671	0.00452642703741381
A6NGJ4	NM_145255.3/NM_148887.2	442.35	NA	NA
A6NGN9	NM_001101372.1	907.777777777778	100.249551330416	0.00350112888616891
A6NGQ2	NM_001080507.2	100.757894736842	31.4394451330192	0.0135539850605934
A6NGR9	NM_001100878.1	164.495	20.9927805771034	0.00311719505152132
A6NGS2	NM_001130514.1	100.145	50.3710324827513	0.00933175894952319
A6NGW8	NA	1422.36666666667	690.455601373214	0.00315491293852967
A6NGY1	NM_001124759.1	100.757894736842	45.4853457757448	0.0260503557250314
A6NGY3	NM_001145132.1	164.495	49.4227434632018	0.00518303291893371
A6NGY5	NA	442.35	253.782137804893	0.00718164349497005
A6NH00	NM_001005522.1/XM_005273117.1	442.35	305.233849043435	0.00465916129761501
A6NH11	NA	940.0	165.338704915497	0.00272407978723404
A6NH13	NA	92.3975	46.4421892874142	0.00893464650017587
A6NH21	NM_001258031.1/NM_001258032.1	1387.53571428571	109.938362196518	0.00272839175310804
A6NH52	NM_001079512.2/XM_005255563.1	1530.3	1066.85431368767	0.0045459707246945
A6NH57	NM_001143968.1	1530.3	1020.02240793254	0.0024585440763249
A6NHA9	NM_001004703.1	442.35	382.025518099529	0.00809967220526732
A6NHI5	NA	6.08333333333333	6.08333333333333	0
A6NHJ4	NM_001137674.2	940.0	NA	NA
A6NHL2	NM_001171864.1/NM_024803.2	1530.3	1100.85785638589	0.000992557014964386
A6NHN0	NM_001080440.1/XM_005247109.1	2535.8	2258.18961709301	0.00895885716539159
A6NHP3	NM_001166339.1/XM_005250093.1	170.488235294118	34.5657198327124	0.0130472345857916
A6NHP6	NA	27.7617647058824	15.5929435566294	0.0436920351732174
A6NHQ4	NM_001130677.1	164.495	117.816846826433	0.00315280707620292
A6NHR9	NM_015295.2	907.777777777778	202.382864285514	0.00261700171358629
A6NHT5	NM_001105574.1	937.457142857143	917.042955228063	0.21732073352077
A6NHU9	NA	442.35	NA	NA
A6NHZ5	NM_001080478.1	442.35	80.1370107074545	0.00418905843788855
A6NI15	NM_001105569.1	442.35	127.069085807519	0.00715088730643156
